adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_stage_age,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,,C2_JADC2,0.75,Partner_CoDev,funding,,,1.6,0.4,1.0,0.223125,0.125664,1.0,30,1.0,0.88,ISR,NonKinetic,30,,,,unfavorable,,,,Commercial,fail,Leidos,DARPA,ARMY_BA5_001,10,Army,CCMD,vulnerability_test,43,3
,,,,Title10,,Maritime_Warfare,1.0,ProgramBase,funding,,,1.68,0.4,1.0,0.4,0.236544,1.0,34,1.0,0.88,NA,NonKinetic,34,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,43,5
,,,,Title10,,Autonomy_UxS,0.75,POM,funding,,,1.02,0.4,1.0,0.23625,0.084823,1.0,1,1.0,0.88,ISR,Kinetic,1,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,NAVY_BA3_001,12,Navy,CCMD,functional_test,43,3
,,,,Title10,,EW,0.75,Partner_CoDev,funding,,,1.28,0.4,1.0,0.223125,0.100531,1.0,14,1.0,0.88,SIGINT,NonKinetic,14,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,NAVY_BA4_001,13,Navy,Service HQ,functional_test,43,2
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.06,0.4,1.0,0.223125,0.02,1.0,3,0.2,0.88,NA,NonKinetic,3,,,,unfavorable,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,43,5
,,,,Title10,Commercial,Air_Dominance,,POM,contracting,,,1.54,0.4,,0.6,0.3696,,27,1.0,,NA,Kinetic,27,,,,favorable,,,,Commercial,fail,NG,DARPA,AF_BA2_001,15,Air Force,CCMD,feasibility,43,2
,,,,Title10,GovLab,Sensors,,ProgramBase,contracting,,,1.24,0.4,,0.6,0.2976,,12,1.0,,ISR,NonKinetic,12,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,operational_test,43,5
,,,,Title10,,C2_JADC2,0.75,POM,funding,,,1.66,0.4,1.0,0.23625,0.138046,1.0,33,1.0,0.88,ISR,Kinetic,33,,,,unfavorable,,,,GovLab,fail,Leidos,DEVCOM,AF_BA5_001,18,Air Force,Service HQ,vulnerability_test,43,2
,,,,MFP11,,Strike,0.75,ProgramBase,attempt,,,1.66,0.4,1.0,0.23625,0.138046,1.0,33,1.0,0.88,ISR,NonKinetic,,,,,not_conducted,,,,Commercial,start,LM,DEVCOM,SOCOM_BA3_001,19,SOCOM,POC-User,,43,2
,,,,MFP11,,Strike,,ProgramBase,legal,,,,,,,,,,,,ISR,NonKinetic,0,0.437075,0.33275,0.5345,unfavorable,,1.0,0.180175,Commercial,unfavorable,LM,DEVCOM,SOCOM_BA3_001,19,SOCOM,POC-User,prototype_demo,43,2
,,,,MFP11,,ISR,0.75,ProgramBase,funding,,,1.62,0.4,1.0,0.2625,0.13608,1.0,31,1.0,0.8,MultiINT,Kinetic,31,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,functional_test,43,2
,,,,MFP11,,C2_JADC2,0.75,ProgramBase,funding,,,1.5,0.4,1.0,0.2625,0.126,1.0,25,1.0,0.8,ISR,NonKinetic,25,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,AFLCMC,SOCOM_BA5_001,21,SOCOM,Agency,vulnerability_test,43,4
,,,,Title10;Title50,,CBRNE,1.0,ProgramBase,funding,,,1.22,0.4,1.0,0.4,0.171776,1.0,11,1.0,0.88,CBRNE,NonKinetic,11,,,,unfavorable,,,,GovLab,fail,SAIC,DEVCOM,DTRA_BA2_001,22,DTRA,POC-User,feasibility,43,3
,,,,Title10;Title50,,Sensors,1.0,External,funding,,,1.28,0.4,1.0,0.32,0.144179,1.0,14,1.0,0.88,CBRNE,Kinetic,14,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,AFLCMC,DTRA_BA3_001,23,DTRA,Service HQ,prototype_demo,43,3
,,,,Title10;Title50,GovLab,Biotechnology,,Partner_CoDev,contracting,,,1.58,0.4,,0.6,0.3792,,29,1.0,,CBRNE,Kinetic,29,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,functional_test,43,4
,,,,Title10,,Medical,1.0,ProgramBase,funding,,,1.14,0.4,1.0,0.4,0.160512,1.0,7,1.0,0.88,Medical,Kinetic,7,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,DHA_BA2_001,26,DHA,CCMD,prototype_demo,43,4
,,,,Title10,,Medical,0.75,External,funding,,,1.54,0.4,1.0,0.21,0.113837,1.0,27,1.0,0.88,Medical,NonKinetic,27,,,,unfavorable,,,,GovLab,fail,LM,DEVCOM,DHA_BA4_001,27,DHA,POC-User,functional_test,43,4
,,,,Title10,,AI_ML,1.0,POM,funding,,,1.6,0.4,1.0,0.36,0.202752,1.0,30,1.0,0.88,NA,NonKinetic,30,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,DIU_BA3_001,28,DIU,Service HQ,prototype_demo,43,4
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.86,0.4,1.0,0.4,0.261888,1.0,43,1.0,0.88,ISR,NonKinetic,43,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,43,2
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.74,0.4,1.0,0.2625,0.160776,1.0,37,1.0,0.88,ISR,Kinetic,37,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,43,2
,,,,Title10,GovLab,EW,,ProgramBase,contracting,,,1.36,0.4,,0.6,0.3264,,18,1.0,,SIGINT,Kinetic,18,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,43,4
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.58,0.4,1.0,0.223125,0.124093,1.0,29,1.0,0.88,NA,NonKinetic,29,,,,favorable,,,,Commercial,fail,NG,DEVCOM,ARMY_BA6_001,33,Army,Agency,operational_test,43,4
,,,,Title10,,Foundational_Science,1.0,Partner,funding,,,1.46,0.4,1.0,0.3,0.154176,1.0,23,1.0,0.88,NA,NonKinetic,23,,,,unfavorable,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA2_002,34,Navy,POC-User,feasibility,43,2
,,,,Title10,,Sensors,0.75,Partner_CoDev,funding,,,1.36,0.4,1.0,0.223125,0.106814,1.0,18,1.0,0.88,ISR,NonKinetic,18,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,functional_test,43,5
,,,,Title10,,Air_Dominance,0.75,ProgramBase,funding,,,1.22,0.4,1.0,0.2625,0.112728,1.0,11,1.0,0.88,ISR,NonKinetic,11,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,vulnerability_test,43,3
,,,,Title10,,C2_JADC2,0.75,POM,funding,,,1.86,0.4,1.0,0.23625,0.154678,1.0,43,1.0,0.88,ISR,NonKinetic,43,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,43,3
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.72,0.4,1.0,0.4,0.242176,1.0,36,1.0,0.88,NA,NonKinetic,36,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,43,3
,,,,Title10,,Sensors,1.0,UFR,funding,,,1.58,0.4,1.0,0.28,0.155725,1.0,29,1.0,0.88,ISR,Kinetic,29,,,,unfavorable,,,,GovLab,fail,Leidos,PEO C4I,AF_BA3_002,39,Air Force,Agency,prototype_demo,43,2
,,,,Title10,,Microelectronics,1.0,POM,funding,,,1.28,0.4,1.0,0.36,0.162202,1.0,14,1.0,0.88,NA,Kinetic,14,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,prototype_demo,44,3
,,,,Title10,,C2_JADC2,1.0,ProgramBase,funding,,,1.34,0.4,1.0,0.4,0.188672,1.0,17,1.0,0.88,ISR,Kinetic,17,,,,favorable_with_caveats,,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,44,4
,,,,Title10,GovContractor,Autonomy_UxS,,ProgramBase,contracting,,,1.74,0.4,,0.65,0.4524,,37,1.0,,ISR,NonKinetic,37,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,44,3
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.6,0.4,1.0,0.2625,0.14784,1.0,30,1.0,0.88,ISR,NonKinetic,30,,,,favorable_with_caveats,,,,GovContractor,fail,NG,NRL,0603892C,4,MDA,POC-User,functional_test,44,2
,,,,Title10,,Missile_Defense,0.75,UFR,funding,,,1.26,0.4,1.0,0.18375,0.081497,1.0,13,1.0,0.88,ISR,Kinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,operational_test,44,3
,,,,Title10,,Sensors,1.0,External,funding,,,1.66,0.4,1.0,0.32,0.186982,1.0,33,1.0,0.88,ISR,Kinetic,33,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,prototype_demo,44,3
,,,,Title10,GovLab,Foundational_Science,,External,contracting,,,1.6,0.4,,0.6,0.384,,30,1.0,,NA,NonKinetic,30,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,ARMY_BA2_001,7,Army,Service HQ,feasibility,44,4
,,,,Title10,,Land_Warfare,1.0,Partner,funding,,,1.7,0.4,1.0,0.3,0.17952,1.0,35,1.0,0.88,ISR,Kinetic,35,,,,unfavorable,,,,Commercial,fail,Boeing,NRL,ARMY_BA3_001,8,Army,Agency,prototype_demo,44,2
,,,,Title10,,C2_JADC2,0.75,Partner_CoDev,funding,,,1.62,0.4,1.0,0.223125,0.127235,1.0,31,1.0,0.88,ISR,NonKinetic,31,,,,unfavorable,,,,Commercial,fail,Leidos,DARPA,ARMY_BA5_001,10,Army,CCMD,vulnerability_test,44,3
,,,,Title10,,Maritime_Warfare,1.0,ProgramBase,funding,,,1.7,0.4,1.0,0.4,0.23936,1.0,35,1.0,0.88,NA,NonKinetic,35,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,44,5
,,,,Title10,,Autonomy_UxS,0.75,POM,funding,,,1.04,0.4,1.0,0.23625,0.086486,1.0,2,1.0,0.88,ISR,Kinetic,2,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,NAVY_BA3_001,12,Navy,CCMD,functional_test,44,3
,,,,Title10,,EW,0.75,Partner_CoDev,funding,,,1.3,0.4,1.0,0.223125,0.102102,1.0,15,1.0,0.88,SIGINT,NonKinetic,15,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,NAVY_BA4_001,13,Navy,Service HQ,functional_test,44,2
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.08,0.4,1.0,0.223125,0.02,1.0,4,0.2,0.88,NA,NonKinetic,4,,,,unfavorable,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,44,5
,,,,Title10,,Air_Dominance,1.0,POM,funding,,,1.56,0.4,1.0,0.36,0.197683,1.0,28,1.0,0.88,NA,Kinetic,28,,,,favorable,,,,Commercial,fail,NG,DARPA,AF_BA2_001,15,Air Force,CCMD,feasibility,44,2
,,,,Title10,,Sensors,0.75,ProgramBase,funding,,,1.26,0.4,1.0,0.2625,0.116424,1.0,13,1.0,0.88,ISR,NonKinetic,13,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,operational_test,44,5
,,,,Title10,,C2_JADC2,0.75,POM,funding,,,1.68,0.4,1.0,0.23625,0.139709,1.0,34,1.0,0.88,ISR,Kinetic,34,,,,unfavorable,,,,GovLab,fail,Leidos,DEVCOM,AF_BA5_001,18,Air Force,Service HQ,vulnerability_test,44,2
,,,,MFP11,GovContractor,ISR,,ProgramBase,contracting,,,1.64,0.4,,0.65,0.4264,,32,1.0,,MultiINT,Kinetic,32,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,functional_test,44,2
,,,,MFP11,,C2_JADC2,,ProgramBase,test,1.0,0.8,1.52,0.4,1.0,0.58,0.282112,1.0,26,1.0,,ISR,NonKinetic,26,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,pass,Boeing,AFLCMC,SOCOM_BA5_001,21,SOCOM,Agency,vulnerability_test,44,5
,,,,Title10;Title50,,CBRNE,1.0,ProgramBase,funding,,,1.24,0.4,1.0,0.4,0.174592,1.0,12,1.0,0.88,CBRNE,NonKinetic,12,,,,unfavorable,,,,GovLab,fail,SAIC,DEVCOM,DTRA_BA2_001,22,DTRA,POC-User,feasibility,44,3
,,,,Title10;Title50,,Sensors,,External,test,1.0,0.725,1.3,0.4,1.0,0.6,0.2262,1.0,15,1.0,,CBRNE,Kinetic,15,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,SAIC,AFLCMC,DTRA_BA3_001,23,DTRA,Service HQ,prototype_demo,44,3
,,,,Title10;Title50,,Biotechnology,0.75,Partner_CoDev,funding,,,1.6,0.4,1.0,0.223125,0.125664,1.0,30,1.0,0.88,CBRNE,Kinetic,30,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,functional_test,44,4
,,,,Title10,,Medical,1.0,ProgramBase,funding,,,1.16,0.4,1.0,0.4,0.163328,1.0,8,1.0,0.88,Medical,Kinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,DHA_BA2_001,26,DHA,CCMD,prototype_demo,44,4
,,,,Title10,,Medical,0.75,External,funding,,,1.56,0.4,1.0,0.21,0.115315,1.0,28,1.0,0.88,Medical,NonKinetic,28,,,,unfavorable,,,,GovLab,fail,LM,DEVCOM,DHA_BA4_001,27,DHA,POC-User,functional_test,44,4
,,,,Title10,,AI_ML,1.0,POM,funding,,,1.62,0.4,1.0,0.36,0.205286,1.0,31,1.0,0.88,NA,NonKinetic,31,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,DIU_BA3_001,28,DIU,Service HQ,prototype_demo,44,4
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.88,0.4,1.0,0.4,0.264704,1.0,44,1.0,0.88,ISR,NonKinetic,44,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,44,2
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.76,0.4,1.0,0.2625,0.162624,1.0,38,1.0,0.88,ISR,Kinetic,38,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,44,2
,,,,Title10,,EW,0.75,ProgramBase,funding,,,1.38,0.4,1.0,0.2625,0.127512,1.0,19,1.0,0.88,SIGINT,Kinetic,19,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,44,4
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.6,0.4,1.0,0.223125,0.125664,1.0,30,1.0,0.88,NA,NonKinetic,30,,,,favorable,,,,Commercial,fail,NG,DEVCOM,ARMY_BA6_001,33,Army,Agency,operational_test,44,4
,,,,Title10,,Foundational_Science,1.0,Partner,funding,,,1.48,0.4,1.0,0.3,0.156288,1.0,24,1.0,0.88,NA,NonKinetic,24,,,,unfavorable,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA2_002,34,Navy,POC-User,feasibility,44,2
,,,,Title10,,Sensors,0.75,Partner_CoDev,funding,,,1.38,0.4,1.0,0.223125,0.108385,1.0,19,1.0,0.88,ISR,NonKinetic,19,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,functional_test,44,5
,,,,Title10,,Air_Dominance,0.75,ProgramBase,funding,,,1.24,0.4,1.0,0.2625,0.114576,1.0,12,1.0,0.88,ISR,NonKinetic,12,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,vulnerability_test,44,3
,,,,Title10,,C2_JADC2,0.75,POM,funding,,,1.88,0.4,1.0,0.23625,0.156341,1.0,44,1.0,0.88,ISR,NonKinetic,44,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,44,3
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.74,0.4,1.0,0.4,0.244992,1.0,37,1.0,0.88,NA,NonKinetic,37,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,44,3
,,,,Title10,,Sensors,1.0,UFR,funding,,,1.6,0.4,1.0,0.28,0.157696,1.0,30,1.0,0.88,ISR,Kinetic,30,,,,unfavorable,,,,GovLab,fail,Leidos,PEO C4I,AF_BA3_002,39,Air Force,Agency,prototype_demo,44,2
,,,,Title10,GovLab,Microelectronics,,POM,contracting,,,1.3,0.4,,0.6,0.312,,15,1.0,,NA,Kinetic,15,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,prototype_demo,45,3
,,,,Title10,,C2_JADC2,1.0,ProgramBase,funding,,,1.36,0.4,1.0,0.4,0.191488,1.0,18,1.0,0.88,ISR,Kinetic,18,,,,favorable_with_caveats,,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,45,4
,,,,Title10,,Autonomy_UxS,1.0,ProgramBase,funding,,,1.76,0.4,1.0,0.4,0.247808,1.0,38,1.0,0.88,ISR,NonKinetic,38,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,45,3
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.62,0.4,1.0,0.2625,0.149688,1.0,31,1.0,0.88,ISR,NonKinetic,31,,,,favorable_with_caveats,,,,GovContractor,fail,NG,NRL,0603892C,4,MDA,POC-User,functional_test,45,2
,,,,Title10,,Missile_Defense,0.75,UFR,funding,,,1.28,0.4,1.0,0.18375,0.08279,1.0,14,1.0,0.88,ISR,Kinetic,14,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,operational_test,45,3
,,,,Title10,,Sensors,,External,test,1.0,0.725,1.68,0.4,1.0,0.63,0.306936,1.0,34,1.0,,ISR,Kinetic,34,,,,favorable,favorable,,,GovContractor,pass,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,prototype_demo,45,4
,,,,Title10,,Foundational_Science,1.0,External,funding,,,1.62,0.4,1.0,0.32,0.182477,1.0,31,1.0,0.88,NA,NonKinetic,31,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,ARMY_BA2_001,7,Army,Service HQ,feasibility,45,4
,,,,Title10,Commercial,Land_Warfare,,Partner,contracting,,,1.72,0.4,,0.6,0.4128,,36,1.0,,ISR,Kinetic,36,,,,unfavorable,,,,Commercial,fail,Boeing,NRL,ARMY_BA3_001,8,Army,Agency,prototype_demo,45,2
,,,,Title10,Commercial,C2_JADC2,,Partner_CoDev,test,,,1.64,0.4,,0.6,0.3936,,32,1.0,,ISR,NonKinetic,32,,,,unfavorable,,,,Commercial,fail,Leidos,DARPA,ARMY_BA5_001,10,Army,CCMD,vulnerability_test,45,3
,,,,Title10,,Maritime_Warfare,1.0,ProgramBase,funding,,,1.72,0.4,1.0,0.4,0.242176,1.0,36,1.0,0.88,NA,NonKinetic,36,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,45,5
,,,,Title10,,Autonomy_UxS,0.75,POM,funding,,,1.06,0.4,1.0,0.23625,0.08815,1.0,3,1.0,0.88,ISR,Kinetic,3,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,NAVY_BA3_001,12,Navy,CCMD,functional_test,45,3
,,,,Title10,,EW,0.75,Partner_CoDev,funding,,,1.32,0.4,1.0,0.223125,0.103673,1.0,16,1.0,0.88,SIGINT,NonKinetic,16,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,NAVY_BA4_001,13,Navy,Service HQ,functional_test,45,2
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.1,0.4,1.0,0.223125,0.02,1.0,5,0.2,0.88,NA,NonKinetic,5,,,,unfavorable,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,45,5
,,,,Title10,Commercial,Air_Dominance,,POM,contracting,,,1.58,0.4,,0.6,0.3792,,29,1.0,,NA,Kinetic,29,,,,favorable,,,,Commercial,fail,NG,DARPA,AF_BA2_001,15,Air Force,CCMD,feasibility,45,2
,,,,Title10,GovLab,Sensors,,ProgramBase,contracting,,,1.28,0.4,,0.6,0.3072,,14,1.0,,ISR,NonKinetic,14,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,operational_test,45,5
,,,,Title10,GovLab,C2_JADC2,,POM,test,,,1.7,0.4,,0.6,0.408,,35,1.0,,ISR,Kinetic,35,,,,unfavorable,,,,GovLab,fail,Leidos,DEVCOM,AF_BA5_001,18,Air Force,Service HQ,vulnerability_test,45,2
,,,,MFP11,,ISR,0.75,ProgramBase,funding,,,1.66,0.4,1.0,0.2625,0.13944,1.0,33,1.0,0.8,MultiINT,Kinetic,33,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,functional_test,45,2
,,,,MFP11,,C2_JADC2,0.75,ProgramBase,funding,,,1.02,0.4,1.0,0.2625,0.08568,1.0,1,1.0,0.8,ISR,NonKinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,AFLCMC,SOCOM_BA5_001,21,SOCOM,Agency,operational_test,45,5
,,,,Title10;Title50,,CBRNE,1.0,ProgramBase,funding,,,1.26,0.4,1.0,0.4,0.177408,1.0,13,1.0,0.88,CBRNE,NonKinetic,13,,,,unfavorable,,,,GovLab,fail,SAIC,DEVCOM,DTRA_BA2_001,22,DTRA,POC-User,feasibility,45,3
,,,,Title10;Title50,GovLab,Sensors,,External,contracting,,,1.32,0.4,,0.6,0.3168,,16,1.0,,CBRNE,Kinetic,16,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,AFLCMC,DTRA_BA3_001,23,DTRA,Service HQ,prototype_demo,45,3
,,,,Title10;Title50,,Biotechnology,0.75,Partner_CoDev,funding,,,1.62,0.4,1.0,0.223125,0.127235,1.0,31,1.0,0.88,CBRNE,Kinetic,31,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,functional_test,45,4
,,,,Title10,,Medical,1.0,ProgramBase,funding,,,1.18,0.4,1.0,0.4,0.166144,1.0,9,1.0,0.88,Medical,Kinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,DHA_BA2_001,26,DHA,CCMD,prototype_demo,45,4
,,,,Title10,,Medical,0.75,External,funding,,,1.58,0.4,1.0,0.21,0.116794,1.0,29,1.0,0.88,Medical,NonKinetic,29,,,,unfavorable,,,,GovLab,fail,LM,DEVCOM,DHA_BA4_001,27,DHA,POC-User,functional_test,45,4
,,,,Title10,,AI_ML,1.0,POM,funding,,,1.64,0.4,1.0,0.36,0.207821,1.0,32,1.0,0.88,NA,NonKinetic,32,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,DIU_BA3_001,28,DIU,Service HQ,prototype_demo,45,4
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.9,0.4,1.0,0.4,0.26752,1.0,45,1.0,0.88,ISR,NonKinetic,45,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,45,2
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.78,0.4,1.0,0.2625,0.164472,1.0,39,1.0,0.88,ISR,Kinetic,39,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,45,2
,,,,Title10,,EW,0.75,ProgramBase,funding,,,1.4,0.4,1.0,0.2625,0.12936,1.0,20,1.0,0.88,SIGINT,Kinetic,20,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,45,4
,,,,Title10,Commercial,Test_Ranges,,Partner_CoDev,contracting,,,1.62,0.4,,0.6,0.3888,,31,1.0,,NA,NonKinetic,31,,,,favorable,,,,Commercial,fail,NG,DEVCOM,ARMY_BA6_001,33,Army,Agency,operational_test,45,4
,,,,Title10,,Foundational_Science,1.0,Partner,funding,,,1.5,0.4,1.0,0.3,0.1584,1.0,25,1.0,0.88,NA,NonKinetic,25,,,,unfavorable,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA2_002,34,Navy,POC-User,feasibility,45,2
,,,,Title10,,Sensors,0.75,Partner_CoDev,funding,,,1.4,0.4,1.0,0.223125,0.109956,1.0,20,1.0,0.88,ISR,NonKinetic,20,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,functional_test,45,5
,,,,Title10,,Air_Dominance,0.75,ProgramBase,funding,,,1.26,0.4,1.0,0.2625,0.116424,1.0,13,1.0,0.88,ISR,NonKinetic,13,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,vulnerability_test,45,3
,,,,Title10,,C2_JADC2,0.75,POM,funding,,,1.9,0.4,1.0,0.23625,0.158004,1.0,45,1.0,0.88,ISR,NonKinetic,45,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,45,3
,,,,Title10,,Air_Dominance,,ProgramBase,test,1.0,0.7,1.76,0.4,1.0,0.73,0.359744,1.0,38,1.0,,NA,NonKinetic,38,,,,favorable,favorable,,,GovContractor,pass,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,45,4
,,,,Title10,,Sensors,1.0,UFR,funding,,,1.62,0.4,1.0,0.28,0.159667,1.0,31,1.0,0.88,ISR,Kinetic,31,,,,unfavorable,,,,GovLab,fail,Leidos,PEO C4I,AF_BA3_002,39,Air Force,Agency,prototype_demo,45,2
,,,,Title10,,Microelectronics,1.0,POM,funding,,,1.32,0.4,1.0,0.36,0.16727,1.0,16,1.0,0.88,NA,Kinetic,16,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,prototype_demo,46,3
